id,love,joy,surprise,anger,sadness,fear,comment
620209_3,,,,,,,Is there any particular reason on using an _ in front of the following variables?
620209_4,,,,,,,"{noformat}
_harMetaCache
{noformat}

Also, this is meant for trunk only?


"
303553_1,,,,,,,"@Roger: huh, this is bad, as a partial integration will seg fault, see BoostMonitor.cpp which does a cast of a boost::mutex."
303553_2,,,,,,,"It would be *highly* preferable instead to *not* include the BoostMonitor.cpp change, as both are inter-dependent."
303553_3,,,,,,,"Alternatively, I don't know what is the compiler error on Debian, but it may very well be missing the include inside BoostMutex.cpp:

{code}
#include <boost/thread/mutex.hpp>
{code}

Thanks!"
929541_1,,x,,,,,That's a very promising idea !
929541_2,,,,,,,Will take a closer look.
929541_3,,x,,,,,Nice work [~stepinto] !
1504062_1,,,,,,,Can this ticket me marked as resolved as implementation done for portabl IP
878653_1,,,,,x,,"@Luke, Sorry for the late, attaching latest version patch"
168203_1,,,,,,,Is the null check necessary?
168203_2,,,,,,,the underlying protobuf handles the null properly.
168203_3,,,,,,,"{code}
          ByteBuffer appAttemptTokens = attemptState.getAppAttemptTokens();
          if(appAttemptTokens != null){
            attemptStateData.setAppAttemptTokens(appAttemptTokens);
          }
{code}

New public method necessary?"
168203_4,,,,,x,,"RMAppAttemptImpl.recoverAppAttemptTokens()

Looks like all changes in RMAppImpl are unnecessary."
168203_5,,,,,x,,Bug in existing testDelegationTokenRestoredOnRMrestart().
168203_6,,,,,,,The assert check should be made for rm1 and also for rm2.
168203_8,,,,,,,"{code}
    // start new RM
    MockRM rm2 = new TestSecurityMockRM(conf, memStore);
    rm2.start();

    // verify tokens are properly populated back to DelegationTokenRenewer
    Assert.assertEquals(tokenSet, rm1.getRMContext()
      .getDelegationTokenRenewer().getDelegationTokens());
{code}"
1541174_2,,,,,,,"try the commands

{code}
git checkout cassandra-1.2
patch -p1 < 5234-3-1.2branch.txt 
{code}"
224221_1,,,,,,,Fixed by making the url absolute before passing it to the web container.
983442_1,,,,,,,Looks great Todd.
983442_2,,,,,,,Could we keep this DataOutputBuffer for reuse?
983442_3,,,,,,,"{code}
+      DataOutputBuffer buf = new DataOutputBuffer(size);
{code}"
189480_1,,,,,x,,"Sorry, we are no longer using Xerces."
189480_2,,,,,,,"If I'll come across Xerces again, I'll try it."
1556677_1,,,,,,,"Thanks, Vijay."
1665696_1,,,,,,,"I can see why, the test case just checks that the error string includes the exception text ""foo""."
1665696_2,,,,,x,,That is a bit too lax I think.
1665696_3,,,,,,,"The problem is not that the exception text is lost completely, it does come through, just that it is wrapped in an AvroRuntimeException(""Unknown datum type: ""+datum) error."
1665696_4,,,,,,,"So instead of the expected ""java.lang.RuntimeException: foo"" text being sent you get ""org.apache.avro.AvroRuntimeException: Unknown datum type: java.lang.RuntimeException: foo""."
1665696_5,,,,,x,,The cause is that the call to SpecificResponder.writeError in Responder.respond ultimately calls GenericData.resolveUnion which in turn calls GenericData.getSchemaName before the line where the UnresolvedUnionException gets thrown.
1665696_6,,,,,,,GenericData.getSchemaName instead throws an AvroRuntimeException so the special handling of UnresolvedUnionException in Responder.respond is skipped and the nested exception text is the result.
898626_1,,,,,,,"Another option is to create a new type for HdfsLocatedFileStatus as
{code}
HdfsLocatedFileStatusProto {
  HdfsFileStatusProto fs = 1;
  LocatedBlocksProto locations = 2;
}
{code}
  "
1349696_1,,,,,x,,I am new to Mina and the whole environment.
1349696_2,,,,,,,"Anyway, I am creating a project that began with 2.0.0-M3 and is now using 2.0.0-M4."
1349696_3,,,,,x,,"I have this issue, where my server and client is creating a lot of loopback threads, that I believe must be related to this issue."
1349696_4,,,,,x,,Any word on whether it will be fixed?
1570991_1,,,,,,,"that it's a huge patch is exactly why I don't want to take a ""let's just commit it and clean it up later"" approach."
424120_1,,x,,,,,Good idea especially if you have a use case for that.
424120_2,,,,,,,"You might also want to consider the induced latency though, depending on the checkpoint size and frequency."
424120_3,,,,,,,Make sure to use the hsync api for persistency guarantees.
511019_1,,,,,,,Do you mean you checked your proposition or mine?
511019_2,,,,,,,"Mine is not thourougly thought, it's just a suspenders AND belt solution."
511019_3,,,,,,,"Also by ""working"" do you mean that you checked also for (undesired) side effects?"
1136158_1,,,,,,,> I don't see where this is limited to user-facing pages.
1136158_2,,,,,,,I need to list out all the jsp/servlet paths and check whether they are user facing or not.
1136158_3,,,,,x,,I did not have time to do it yesterday.
1136158_4,,,,,,,I would like to show new API design first.
1136158_5,,,,,,,That's why I have posted my last patch.
1136158_6,,,,,x,,Sorry for being confusing.
1666584_1,,,,,,,"Attaching patch file AVRO-957.patch:

We (Hitwise Pty Ltd) hereby assign all rights to the code contained within this patch over to the Apache Software Foundation (ASF) under the Apache Licence."
439583_1,,,,,,,"I worked with this on Danushka, and the following fix worked for us."
439583_2,,,,,,,We have done pretty intensive testing and believe this fixes the problem.
439583_3,,,,,,,Here I am removing the subscription list impl and implementing it using ConcurrentLinkedQueue while keeping the interface intact as much as possible.
439583_4,,,,,,,the java concurrent implementation of the queue.
439583_5,,,,,,,"QPID-3319.patch has the fix and QPID-3319.patch.2 and QPID-3319.patch.3 fix two other classes that cause a compilation error when the QPID-3319.path is applied. 
"
857556_1,,,,,,,"Hi Carl, I've made the changes JAVA_HOME and README.txt suggested by you."
857556_2,,,,,,,I tested the JAVA_HOME change in Linux and it doesn't seem to work (unset JAVA_HOME and launch Eclipse for debugging).
857556_3,,,,,,,Can you try it on Mac and see if it works?
148193_1,,,,,,,"Thanks Thomas, committed to 3.4.0."
536300_1,,,,,,,"Another interesting message from the log

258766 (http-0.0.0.0-8443-Processor2) [                Log.java:103:WARN ] Create Payment Application: Amount to apply [36.76] is greater than the outstanding amount [0.0] of the invoice [10030]."
536300_2,,,,,,,Creating Payment Application for outstanding amount [0.0] instead.
536300_3,,,,,x,,"I am not really sure what does the receive payment do before the shipment, it doesn't sound as if it is doing what we expect it to do."
1108519_1,,,,,,,"There are a few considerations to be careful about:
1) The hostname in service could be a vip name."
1108519_2,,,,,,,"The token selector is used in ipc.Client, which has InetSocketAddress of the remote server."
1108519_3,,,,,,,How do we make sure we are matching the right hostnames?
1108519_4,,,,,,,"One way to address it is to get the ip address from the hostname service and use that for matching, but that needs a dns lookup."
1108519_5,,,,,,,2) Dns lookup in token selector would be invoked for every connection using token authentication.
1279563_1,,,,x,,,Incomplete example.
1279563_2,,,,,x,,Unable to reproduce issue.
1166260_1,,x,,,,,Sounds good Claudio.
1166260_2,,,,,,,I used to have the subset of in-memory partitions maintained as a sliding window (i.e.
1166260_3,,,,,,,"most recently computed K partitions), but I switched to the model with K-1 partitions always in memory and 1 slot for loading out-of-core partitions, because it made the logic slightly simpler."
1166260_4,,,,,,,We can go back to something like that if we want to manage that subset more intelligently (2).
1166260_5,,,,,,,I would keep the hasActive field in memory (in the PartitionStore).
1166260_6,,,,,,,"We start with any K in-memory partitions, skip on-disk partitions that have no active vertices or incoming messages, and prioritize spilling partitions that have no active vertices."
1202409_1,,,,,,,"As I explained the XSL files have nothing to do with FOP, so its impossible 
for FOP to tell you which file/line number in XSL stylesheet(s) the problem 
lies at."
1202409_2,,,,,,,"FOP can only tell you which line in the single FO file the error 
occurred at."
1218390_1,,,,,x,,"Oh, ok."
1218390_2,,,,,,,I'll focus my efforts on the compile targets then.
1218390_3,,,,,,,We'll have plenty of time to go through the bundles later.
1163124_1,,,,,,,gora-cassandra is patched to work with this prove of concept (It's just a one-liner in CassandraStore).
1163124_2,,,,,,,"I meant if someone eventually uses CassandraClient directly, this will break."
1163124_3,,,,,,x,"And it will break ugly, everything seems to work, but data is never streamed to cassandra."
1163124_4,,,,,,,"Yes, I will open a new jira for this sometimes :)"
899132_2,,,,,,,#NAME?
899132_3,,,,,,,"(HDFS-2468)
- throw IllegalArgumentException if setOwner with both owner and group empty."
899132_4,,,,,,,"(HDFS-2438)
- throw FileNotFoundException if getFileStatus on non-existing file."
899132_5,,,,,,,"(HDFS-2426)
- fixed bugs in getBlockLocations."
899132_6,,,,,,,"(HDFS-2508)
- changed file checksum json response root from ""MD5MD5CRC32FileChecksum"" to ""FileChecksum""."
899132_7,,,,,,,(Thanks Arpit for the suggestion.)
719536_1,,x,,,,,Seems to work reliably now.
719536_2,,,,,,,I would prefer to get rid of the sleep again though.
719536_3,,,,,,,Is it possible to signal from the ServiceTracker to the test that the servlet is installed?
160475_1,,,,,,,I believe [~bikassaha] meant to resolve YARN-1068 and not this JIRA.
1214243_1,,,,,x,,"Sorry, this affects 0.9.3 version too."
999399_1,,,,,x,,Phabricator is being a little buggy.
999399_2,,,,,,,Working with Marek to diagnose the problem.
619855_1,,,,,x,,Tests no longer sleep
1568275_1,,,,,,,"v5 uses a small batch size and eagerly sends out ""incomplete"" batches if the reducer falls behind"
1164360_1,,,,,,,"yep, +1 to close."
1164360_2,,,,,,,I took care of this already.
196610_1,,,,,,,"Santiago and I  have removed the readExternal(), writeExternal() methods (from
interface
Externizable) and instead rely on readObject(), writeObject()."
196610_2,,,,,,,"We still
implement the Serializable interface."
196610_3,,,,,,,"We marked the TransformerFactoryImpl
field in the TemplatesImpl class as transient, to make sure it does not get
serialized."
196610_4,,,,,,,"We overrode readObject(ObjectInputStream) so that we could 
create a new TransformerFactory in the case of reading in a serialized translet."
196610_5,,,,,,,"Here is a JAXP program that I wrote that shows how this fix was tested:

import javax.xml.transform.stream.StreamSource;
import javax.xml.transform.stream.StreamResult;
import javax.xml.transform.Transformer;
import javax.xml.transform.Templates;
import javax.xml.transform.TransformerFactory;
import java.io.FileOutputStream;
import java.io.ObjectOutput;
import java.io.ObjectOutputStream;
import java.io.FileInputStream;
import java.io.ObjectInput;
import java.io.ObjectInputStream;
import org.apache.xalan.xsltc.trax.TemplatesImpl;

public class ProtoTemplates {
   public static void main(String[] args){
        ProtoTemplates app = new ProtoTemplates();
        app.run(args);
   }

   public void run(String[] args){
        if (args.length != 2) {
            usage();
        }
        String inputFilename    = args[0];
        String stylesheet       = args[1];

        Transformer transformer;
        TransformerFactory factory = TransformerFactory.newInstance();

        try {
            FileOutputStream fout = new FileOutputStream(""MyTemplates.ser"");
            ObjectOutput out = new ObjectOutputStream(fout);
            Templates templates = factory.newTemplates(
                new StreamSource(stylesheet));
            out.writeObject(templates);
            out.flush();
            out.close();

            // try to use the serialized  templates object, this will
            // create a new Transformer Factory, see TemplatesImpl.java,
            // readObject(...) method."
196610_6,,,,,,,"FileInputStream fin  = new FileInputStream(""MyTemplates.ser"");
            ObjectInput in = new ObjectInputStream(fin);
            Templates templates2 = (Templates)in.readObject();
            in.close();
            transformer = templates2.newTransformer();
            transformer.transform(new StreamSource(inputFilename),
                                  new StreamResult(System.out));
        }
        catch (ClassCastException e) {
            System.err.println(""CAST EXC: "" + e);
            e.printStackTrace();
        }
        catch (Exception e) {
            System.err.println(""ERROR: "" + e);
            e.printStackTrace();
        }
        System.exit(0);
   }
   public void usage() {
        System.err.println(
            ""Usage: run <xml_file> <xsl_file>"");
        System.exit(1);
   }
}
"
1627657_1,,,,,,,"This problen is there in the tests below as well


IHeaderBlockTest1
IHeaderBlockTest2
IHeaderBlockTest3
IHeaderBlockTest4
IHeaderBlockTest5
IHeaderBlockTest6
IHeaderBlockTest7
IHeaderBlockTest8
INamespaceTest1 
"
641895_1,,,,,,,"Robin is fixing some other things w/ NB, so he's going to take this."
594832_1,,,,,x,,"Sorry, this should be YARN JIRA - filed YARN-350 instead"
1122939_1,,,,,,,ant tests passed on my box.
1570616_1,,,,,,,"Integrated in Cassandra #446 (See [http://hudson.zones.apache.org/hudson/job/Cassandra/446/])
    use cfid instead of name in CBL."
1570616_2,,,,,,,"patch by gdusbabek, reviewed by jbellis."
1469696_1,,,,,,,"Could we remove the setProperty() implementation in HierarchicalConfiguration
and use the default implementation in AbstractConfiguration ?"
1469696_2,,,,,,,"Thus
fetchInsertIterator could be made private."
1443068_1,,,,,,,"This will always work, irrespectively of the combination of various underlying technologies and it will be a thread-safe solution :

public class GroupsResource {

    private UriInfo uriInfo;
    private GroupResource gr1 = new GroupResource();

    @Context
    public void setUriInfo(UriInfo ui) {
        uriInfo = ui;
        gr1.setUriInfo(uriInfo); 
    }

    @Path(""group1"")
    public GroupResource group1() {
        return gr1;
    }

    @Path(""group2"")
    public GroupResource group2() {
        GroupResource gr2 = new GroupResource();
        gr2.setUriInfo(uriInfo); 
        return gr2;
    }

}

It will also work well in cases when users try to do proxy-based client invocations, as client proxies do not support @Context parameters on resource methods."
1443068_2,,,,,,,"In meantime I will see what I can do with respect to the context injection into subresources... Perhaps in some cases modifying the subresource classes with extra methods might not be an option.
"
232324_1,,,,,,,"that we have an overridable method is not by accident
We want that so that we dont keep the state in the component."
232324_2,,,,,,,But that state is only in the class not in the object
378594_1,,,,,x,,"Sorry if this spam's things, however it's unlikely that I'll work on these."
860070_1,,,,,x,,"Forgot about these, sorry."
1216213_1,,,,,x,,Maurice I don't have such option or maybe I don't know where it is.
1216213_2,,,,,x,,":)
Sorry about that."
1216213_3,,,,,,,I'll upload example once again in 2 hours.
1209886_1,,,,,x,,"Sorry about the noise, was trying out the precommit job."
400570_1,,,,,,,I've just seen that you attached a patch to this issue.
400570_2,,,,,x,,Sorry about that...
207483_1,,,,,x,,"Grumble, grumble..."
207483_2,,,,,x,,"I was in too much of a hurry, sorry hold on a sec."
207483_3,,,,,,,I'll get it right this time :)
291221_1,,,,,x,,"Sorry, I see that you say the same, Mike :)"
715787_1,,,,,x,,Sorry for the huge delay Fabio.
715787_2,,,,,,,"I think it's a borderline class - architectually
good for Lang, but the Math guys are going to have a better idea about the
complexities to be found."
715787_3,,,,,,,Will nudge to see what people think.
779994_1,,,,,x,,yup sorry just fixed.
682123_1,,,,,x,,I screwed up the encoding of the stopwords file (sorry).
682123_2,,,,,x,,"So I also changed a test to test a non-ascii stopword :)
"
739590_1,,,,,,,"> now this is really kewl ;) 

Very 'kewl'."
739590_3,,,,,,,I was somehow under the impression you were writing an Eclipse plugin.
739590_4,,,,,x,,Sorry about the confusion before
699803_2,,,,,x,,Sorry.
436817_1,,,,,x,,"Sorry folks, the full fix was committed in rather a messy manner due to some platform specific issues."
436817_2,,,,,,,"The full list of commits is:

http://svn.apache.org/r1477236 
http://svn.apache.org/r1477366
http://svn.apache.org/r1477698
http://svn.apache.org/r1477771
http://svn.apache.org/r1477784"
1550967_1,,,,,x,,"Sorry, didn't look at the code until commit...

Can you test making it hash to a Long or a 8-byte ByteBuffer?"
1550967_2,,,,,,,"16-byte BigInteger is overkill, all we need is a reasonable distribution (now that Tokens don't need to be unique) and 64 or even 32 bits is plenty for that."
1449165_1,,,,,x,,Sorry - the above comes across as terse.
1449165_2,,,,,x,,I really don't know how to solve this problem.
1449165_3,,,,,x,,"If you know of a way, please describe it."
675155_1,,,,,,,just uploaded.
675155_2,,,,,x,,Sorry.
512827_1,,,,,x,,"Ha sorry Varun, thanks for the reminder, I will have a look at it soon..."
607213_1,,,,,x,,Sorry.
607213_2,,,,,,,MAPREDUCE-1813 has fixed the NPE problem.
607213_3,,,,,,,They met the same bug with us.
1542934_1,,,,,,,"You're right, looks like this is already the desired behavior."
1542934_2,,,,,x,,Sorry for the wild goose chase!
1419582_1,,,,,x,,"Sorry, db name is TPCDB, user name TPC, pwd whatever..."
1090626_1,,,,,x,,"Sorry, my code base is a little old, looks like HADOOP-9147 add some new test in TestFileStatus. "
585645_1,,,,,x,,I'm sorry.
585645_2,,,,,,,Did you forget to commit {{InvertibleRealLinearOperator}} ?
370131_1,,,,,x,,Sorry; I hit close by accident.
212072_1,,,,,x,,Sorry I've been MIA on this issue.
212072_2,,,,,x,,"I haven't had any time to try re-upgrading after having to back out 2.0.8, but I will be sure to let you know how it works out as soon as I get the opportunity."
487707_1,,,,,x,,Sorry for that.
487707_2,,,,,,,Here is the new file.
333000_1,,,,,x,,"Sorry, missed that select-box."
1454412_1,,,,,,,1
1454412_2,,,,,x,,Sorry for letting you guys wait.
1526927_1,,,,,x,,"[~shazron]Sorry, that was weird."
1061188_1,,,,,x,,Missed 2 new files - sorry !
840468_1,,,,,x,,"Sorry, no longer working on this"
304824_1,,,,,x,,"Sorry, patch is attached "
1269025_1,,,,,x,,"On 2008-10-20 11:43:52.354 woflexair commented:
Joan,

sorry for the noise in the bugbase but it's not a bug."
1269025_2,,,,,,,"The background image is a 2000x2000 gif image with transparency, and then the bitmap is very big."
1269025_3,,,,,,,2000*2000*4 = 16 Megas.
1269025_4,,,,,,,"I change the way to draw the bacground with code like this one :

				ui = new UIComponent();
				bmpBackgroundClass = new backgroundClass().bitmapData;
				bmpd = new BitmapData(bmpBackgroundClass.width, bmpBackgroundClass.height,true,null);
			 	bmpd.draw(bmpBackgroundClass);
				ui.graphics.beginBitmapFill(bmpd);
				ui.graphics.drawRect(0,0, this.width, this.height);
				ui.graphics.endFill();
				addChildAt(ui, 0 );
 wtih a gif image of 4x4 pixels i'm able to achieve the same goal, without eating 16Mg in memory."
1269025_5,,,,,x,,"Sorry once again for the wrong report,
Stephane"
812577_1,,,,,x,,"Sorry, I forgot to change the priority of this one."
812577_2,,,,,,,"It's not a major one, but it would be a ""nice to have"" especially with the popularity of web services growing like it is."
863532_1,,,,,x,,sorry.
635900_1,,,,,x,,"Sorry, that should have said fixed via HADOOP-4980, not 6980."
1523967_1,,,,,x,,Sorry about the report.
1523967_2,,,,,,,Turns out that upgrading git (from 1.6.4 to 1.8.1) fixed this.
694244_2,,,,,,,In the 1410e patch here are test cases that have not made into the bulkpostings branch.
694244_3,,,,,,,I'll try and revive these first.
694244_4,,,,,x,,"Ugh, sorry :(  Thanks!"
851389_1,,,,,x,,Sorry about that.
851389_2,,,,,,,Uploaded new patch with no compilation errors.
318545_1,,,,,x,,"Sorry I didn't use your patch, but I think you'll like the end result."
1345968_1,,,,,x,,"Some file were missing in the last patch, sorry."
649301_1,,,,,,,Trove's licensing won't be changing.
649301_2,,,,,x,,The biggest problem is that we've had too many committers over the years and we'd have to get all of their permission to change it.
649301_3,,,,,x,,"So, sorry I can't be more obliging."
527771_1,,,,,x,,Last try.
527771_2,,,,,x,,Sorry.
1532587_1,,,,,x,,sorry.. redeploy patch
813461_1,,,,,,,Since the change is already included in HIVE-5741 I will mark this one resolved.
813461_2,,,,,x,,Sorry for the trouble Vikram!
738597_2,,,,,x,,Sorry for the misspelling ;)
1455377_1,,,,,x,,(sorry if that was confusing)
851995_2,,,,,x,,sorry for your time.
1361627_2,,,,,x,,I must have looked at this before my morning coffee..
1361627_3,,,,,x,,"Sorry ;-) +1
"
1742310_1,,,,,x,,"Wow, that was some bad copy/paste work."
1742310_2,,,,,x,,sorry.
1742310_3,,,,,,,"Redoing the before/after code below:

Before:
       if (!msg.isPersistent() || connection.isUseAsyncSend() || txid!=null)) {
            this.connection.asyncSendPacket(msg);
        } else {
            this.connection.syncSendPacket(msg);
        }

After:
      if(!msg.isResponseRequired() && (!msg.isPersistent() || connection.isUseAsyncSend() || txid!=null)) {
            this.connection.asyncSendPacket(msg);
        } else {
            this.connection.syncSendPacket(msg);
        }
"
733939_1,,,,,x,,sorry....
791971_1,,,,,,,Here is a url with a frame.
791971_2,,,,,x,,"Sorry about that...

http://bit.ly/12UiaS"
1678072_1,,,,,x,,"Sorry, Thiru, I hope you haven't already started working on this!"
382450_1,,,,,x,,huh ... i thought i did resolve this.
382450_2,,,,,x,,sorry.
700306_1,,,,,x,,"Sorry, misunderstood the issue!"
769521_1,,,,,x,,Sorry for the delay.
791723_2,,,,,x,,sorry for delay
959759_1,,,,,,,[~lhofhansl] Yea....
959759_2,,,,,x,,"Sorry for the delay, was away."
621372_1,,,,,x,,Sorry.
621372_2,,,,,x,,This was my bad.
497832_1,,,,,x,,"Sorry, it seems I forgot a few references to 2.0.2 in ./deps/cxf-all
I'm attaching a new patch to fix these references."
299570_1,,,,,x,,Thanks Jukka for fixing this :) (sorry)
654766_1,,,,,,x,"Stroooong ++++++1

I wanted to do that long time, but some tests were made me afraid."
773392_1,,,,,x,,"Sorry, that should be

FileChannel inputChannel = input.getChannel();
FileChannel outputChannel = output.getChannel();

in the try block.
"
1331386_1,,,,,x,,"Sorry [~svenkat], I just committed this."
1331386_2,,,,,,,"[~shwethags], Can you please fix this right away ?"
1580837_1,,,,,x,,No sorry.
1580837_2,,,,,x,,Didn't got the time to try it yet.
527106_1,,,,,,,"Thanks Rashko,

I have committed your patch in trunk revision 664697."
527106_2,,,,,x,,"Sorry to have not spotted this one, and thanks for your care."
813077_1,,,,,x,,"Sorry I missed the ""overwrite"" keyword."
813077_2,,,,,x,,This might be a bug indeed.
813077_3,,,,,,,I'll take a closer look.
1731113_1,,,,,,,Killed it with fire.
1731113_2,,,,,x,,Sorry everyone.
388021_1,,,,,x,,"sorry, last patch was missing new files"
1408905_1,,,,,x,,sorry for misleading attachment name.
476772_1,,,,,x,,"Sorry Avdhesh, I forgot to add these two files to the patch, here is the new patch containing the missing files"
836900_1,,,,,x,,"Hey Vikram-- sorry about that, I haven't paid much attention to this issue."
387427_1,,,,,x,,"Sorry, should ask first."
387427_2,,,,,,,"Mike, I can take this one if you want..."
291546_1,,,,,x,,Thanks to Mathias Werlitz - sorry for the delay.
635659_1,,,,,x,,Sorry.
635659_2,,,,,x,,The problems I was talking about are mostly fixed by [HADOOP-3575] and [HADOOP-3480].
635659_3,,,,,x,,"I opened [HADOOP-3607] to fix a wrong URL, but appart from that I don't there's still references to the old structure."
177821_1,,,,,x,,"no, sorry - priorities have been shifted around..."
363587_1,,,,,x,,"Um sorry, i thought this ticket was about something else - patch attached, David would you give a try?"
789463_1,,,,,x,,Sorry for the noise.
789463_2,,,,,,,Thanks!
338427_1,,,,,x,,Sorry about that.
1075529_1,,,,,,,"As expected, thanks."
1075529_2,,,,,x,,Sorry I missed some of this the first time.
789141_1,,,,,x,,"Sorry , fixed."
775360_1,,,,,x,,"Sorry Gav
DONE
Committed @revision 2487."
585744_1,,,,,x,,"Sorry, but look at mapSubtract and further down in the source you will find plenty."
585744_3,,,,,x,,"Sorry ;-)

"
1689223_1,,,,,x,,"Thanks for the report, and sorry its taken so long to fix it."
399400_1,,,,,x,,"well sorry, i didn't upload the right files"
329296_1,,,,,x,,"Whoops, sorry."
1615864_1,,,,,,,I'll look into it.
1615864_2,,,,,x,,Sorry about the trouble.
1685941_1,,,,,,,Committed Ron's patch.
1685941_2,,,,,x,,"Sorry, in rushing to commit I forgot to add author during the commit."
1120402_1,,,,,x,,"Actually that's what this change did, sorry for the noise."
807676_1,,,,,x,,Sorry for the noise..
807676_2,,,,,x,,Completely missed issue 614..
533397_1,,,,,x,,"Sorry typo:  ""our part"" in place of  ""one part"" above."
1475257_1,,,,,x,,"Sorry, I thought issue (and provided patch) were about cocoon-servlet-service-impl, used by either C2.2 and C3 but only now I see that instead they are related to cocoon-servlet-service-components (C2.2 only)."
1433700_1,,,,,x,,"I'm sorry Mark,

I came back here to remove my comment as after building the app from scratch I have found that by default it used 
WhenExhaustedAction = GROW and not BLOCK!"
1433700_2,,,,,x,,"Sorry  about that, tiredness."
1433700_3,,x,,,,,It works fine now!
1169249_1,,,,,x,,Sorry about the error guys.
485632_1,,,,,x,,"Yes, sorry."
485632_2,,,,,,,"It was meant to be ""super.initialize(context); line in its initialize(UimaContext)"" :) "
1204886_1,,,,,x,,"sorry, this bug is *not* fixed."
1204886_2,,,,,,,"The patch in FOP-1099 fixes it, though."
741751_1,,,,,x,,Sorry.
741751_2,,,,,,,I just saw that you commited Code that you did not write about here....
741751_3,,,,,x,,Resolving again....
483577_1,,,,,x,,"Sorry, yes I believe this has been resolved."
483577_2,,,,,,,The problem here was simply that an EJBs class may not be one of its BeanTypes.
483577_3,,,,,,,Just picking a type from one of the types was a simple enough solution.
356317_1,,,,,x,,Sorry for the spam - but which test method - can't find any related to the SnapPuller on trunk.
356317_2,,,,,,,But may is better to have no test method than the one with 10 aspects.
820870_1,,,,,,,[~ashutoshc] Yeah you are right.
820870_2,,,,,x,,Sorry about that.
820870_3,,,,,,,[~appodictic] Sounds good and thanks!
1644355_1,,,,,x,,"Yes, the patch is badly named - sorry!"
253682_1,,,,,x,,"Sorry, attached the file to the wrong issue."
1218998_1,,,,,x,,Sorry about that.
1218998_2,,,,,x,,I have a really bad habit of not reading thru all the bug comments before asking questions.
520973_1,,,,,x,,"Sorry,
I tought I could commit this patch but I did not realize that one of the files is in the framework (and I have not access to it).
"
806959_2,,,,,x,,"Sorry, on holiday last week and just catching up."
1727597_1,,,,,x,,"Thanks so much, sorry that this isn't in the appropriate place."
453219_1,,,,,x,,"Sorry guys, I've been pretty busy @ work but I have been watching this."
453219_2,,,,,,,I'll try to test out the patch this weekend and let you know how it goes.
545986_1,,,,,,,"Yes, just made the same observation."
545986_2,,,,,x,,Sorry for the confusion :)
1461040_1,,,,,x,,"Sorry, https://bugzilla.mozilla.org/show_bug.cgi?id=514760 is related but not same."
825595_1,,,,,x,,"Sorry,I haven't tried you patch."
1353557_1,,,,,x,,Sorry for the noise.
1353557_2,,,,,x,,I will try to do more research on it.
1353557_3,,,,,,,"Thanks.
"
729781_1,,,,,x,,"Sorry, I meant to have this patch in sooner but got quite busy, I expect to have it soon."
308368_1,,,,,x,,"Oh, sorry."
308368_2,,,,,x,,I missed the context.
453621_1,,,,,,,Patch in gzipped form.
453621_2,,,,,x,,"For some reason, I couldn't upload the straight patch."
453621_3,,,,,x,,Sorry guys
1044220_1,,,,,x,,"Oh, signed shift!"
1044220_2,,,,,,,of course!
1044220_3,,,,,x,,sorry :)
1072532_1,,,,,x,,Sorry - the federated build is still working out kinks...
1072532_2,,,,,x,,"The problem is that it builds awt, and that requires some dependencies."
1072532_3,,,,,,,"Please read the README.txt in 

depends/libs/build

It should work after that."
1072532_4,,,,,,,I'll add a README
243701_1,,,,,,,"This is is my todo list still, but hasn't risen to the top."
243701_2,,,,,x,,"if someone wants to work on this please go ahead, I still plan to, just no time yet."
243701_3,,,,,x,,Sorry.
726893_1,,,,,,,Yeah we can do it in 0.8.1 which should happen fairly quickly after 0.8 but we are really trying to lock down 0.8 to critical fixes and this is more of a new feature (though obviously desirable).
726893_2,,,,,x,,Sorry for the hassle.
204591_1,,,,,x,,WOW....you are right...I'm deeply sorry to bother you guys (and I'm also a bit embarrassed).
1477405_1,,,,,,,"Looks like there's a code freeze for 2.1.8 happening right about now, but this
still hasn't been committed."
1477405_2,,,,,,,Is there a chance to get it in?
1477405_3,,,,,x,,Sorry to nag.
574135_1,,,,,x,,"sorry, should have been getDataModel not getDataTable."
579676_1,,,,,x,,Sorry I'm wrong about #2.
579676_3,,,,,x,,Brain fart.
381418_2,,,,,x,,"No unit test, sorry (but there's not much deltaQuery coverage anyway)."
710767_1,,,,,,,Here is a fixed patch.
710767_2,,,,,x,,Sorry for that.
300998_1,,,,,x,,"Ah, sorry I misunderstood you."
300998_2,,x,,,,,Fixed then :)
965408_1,,,,,,,I think this was a dud.
965408_2,,,,,x,,Sorry for the noise.
1017010_1,,,,,x,,"Aaron, sorry about this."
1017010_2,,,,,x,,"The guy on our team that was going to do this was swamped, so I re-assigned this to you."
925480_1,,,,,x,,"Sorry, missed this."
925480_2,,,,,,,Will take a look at it.
667233_2,,,,,,,I didn't 'svn up' before I looked at the code :).
667233_3,,,,,x,,Sorry for the noise.
937006_1,,,,,x,,My patch wouldn't compile.
937006_2,,,,,x,,Here is addendum to fix (Sorry about build breakage)
252146_1,,,,,x,,"Sorry, you're right."
988163_1,,,,,x,,"Line 1664 (sorry, the 0.94 codeline)"
1713543_1,,,,,x,,Sorry - I just didn't read the issues carefull enough.
1713543_2,,,,,,,"It's the ObjectMessage that could alternatively be sent as an XStream message, right?"
314220_1,,,,,x,,"Sorry about that, fixed now."
1168906_1,,,,,x,,sorry about this.
