id,love,joy,surprise,anger,sadness,fear,comment
1712588,x,,,,,,Great - thanks for the heads up Ben!
1616954,,,,,,,"I did an ubuntu 10.x apt-get install and flume/* downloaded the following unwanted packages:
flumotion_0.6.1-1_amd64.deb
foomatic-filters_4.0.4-0ubuntu1.1_amd64.deb
"
1206141,,,,,,,This is a java problem.
1011041,,,,,,,Committed to TRUNK.  Thanks for the patch Doug.
291612,x,,,,,,patch by Dennis Byrne. Thanks a lot!
645615,,,,,,,OK understood. Can you re-create the patch? It's out of sync with head at the moment. 
1500841,,,,,,,"Closing this record, since 4.1.0 is now released."
1695741,,,,,x,,"Hi Simo, sorry for delay. I had a quick check to org.kohsuke.MetaInfServices . It seems to fit all our needs: use the quickest and more standard way to declare plugins in a transparent fashion. I don't have any objection with this patch, for me it is ok. 
Thanks
Mic"
601669,,,,,x,,"Sorry looks like we took to long to get to this, the patch no longer applies.  Can you please upmerge to latest?"
590647,x,,,,,,"I've committed this to trunk, branch-2, and branch-2.2.  Yingda, thank you for the patch.  Chuan, thank you for help with the code review."
1602642,,,,,,,Closing all resolved tickets from 2010 or older
1029546,,,,,,,Committed a few days ago.
1433103,,x,,,,,"Great, thanks!
"
656018,x,,,,,,"Patch looks great!  Thanks Artem.  No more mixing in of fuzzy-ness
into AnalyzingSuggester.

It looks like we are doing the utf8 conversion + det twice per lookup,
once in convertAutomaton and once in getFullPrefixPaths.  But, I think
this is inevitable: the first conversion is on the ""straight""
automaton, for exactFirst match, and the second one is on the lev
automaton, for non-exactFirst.

Really we should only do the first convertAutomaton if exactFirst is
true ... but this is an optimization so we don't need to fix it now.
"
1579945,x,,,,,,"Well, if it is just a documentation bug, even better. Thanks for the clarification."
322789,x,,,,,,"+1

Jihoon,
Thank you for your contribution.

Sergio,
Thank you for your review."
996485,,,,,,,"
-----------------------------------------------------------
This is an automatically generated e-mail. To reply, visit:
https://reviews.apache.org/r/3401/#review4382
-----------------------------------------------------------


Looks good.
Does it overwhelm the status display in the UI?

- Lars


On 2012-01-06 03:06:26, Andrew Purtell wrote:
bq.  
bq.  -----------------------------------------------------------
bq.  This is an automatically generated e-mail. To reply, visit:
bq.  https://reviews.apache.org/r/3401/
bq.  -----------------------------------------------------------
bq.  
bq.  (Updated 2012-01-06 03:06:26)
bq.  
bq.  
bq.  Review request for hbase and Michael Stack.
bq.  
bq.  
bq.  Summary
bq.  -------
bq.  
bq.  Consider exposing master event handler state as monitored tasks.
bq.  
bq.  
bq.  This addresses bug HBASE-5132.
bq.      https://issues.apache.org/jira/browse/HBASE-5132
bq.  
bq.  
bq.  Diffs
bq.  -----
bq.  
bq.    src/main/java/org/apache/hadoop/hbase/master/handler/ClosedRegionHandler.java 2dfc3e7 
bq.    src/main/java/org/apache/hadoop/hbase/master/handler/DisableTableHandler.java 5af0690 
bq.    src/main/java/org/apache/hadoop/hbase/master/handler/EnableTableHandler.java 78bb5bf 
bq.    src/main/java/org/apache/hadoop/hbase/master/handler/OpenedRegionHandler.java f171a5a 
bq.    src/main/java/org/apache/hadoop/hbase/master/handler/ServerShutdownHandler.java 2dd497b 
bq.    src/main/java/org/apache/hadoop/hbase/master/handler/SplitRegionHandler.java 2d544dd 
bq.    src/main/java/org/apache/hadoop/hbase/master/handler/TableEventHandler.java 76c98b3 
bq.  
bq.  Diff: https://reviews.apache.org/r/3401/diff
bq.  
bq.  
bq.  Testing
bq.  -------
bq.  
bq.  None yet.
bq.  
bq.  
bq.  Thanks,
bq.  
bq.  Andrew
bq.  
bq.

"
1644429,,,,,,,"This doesn't exactly seem fixed to me. First of all, I can't make this work on an actual RELEASED version of the plugin. Second, I can't even get the most recent snapshot to work at all. The POM includes all sorts of noise that just shouldn't be required, per Chris's point. Can this issue get some attention? I'm fairly certain this plugin just flat out doesn't work in its current state."
1457183,,,,,,,@Paul. Can we close this?
1165870,x,x,,,,,"Awesome, works for me. LG committing. Thanks!"
1695250,x,,,,,,patch committed thanks!
1436086,,,,,,,"Created a new issue and copied the patch there:

https://issues.apache.org/jira/browse/DAEMON-93"
598585,,x,,,,,"Looks good.  Minor nit, can you change info.wait(0); back to info.wait();

otherwise +1."
642057,,,,,,,"Never mind, figured it out, will be committing patch in the next few days."
578101,x,,,,,,"Thanks, that looks good now; much easier for the end-user."
976829,,,,,,,Assigning to Sameeer since apparently he can't assign to himself.
992545,x,,,,,,Mind taking care of this one Doug?  This looks like a 0.92.0ism so needs dnoting so in the book as for 0.92.0.  Thanks.
426215,,,,,,,I must have clicked the wrong link.  I didn't mean to mark this resolved.
1682356,,,,,,,"Hi Fuhwei,

I was a bit worried by the big override method in your patch, so I have taken a good long look at this, but as its an area of the code I'm not very familiar with I can't necessarily jump in with an expert comment.  My current analysis of this is that EMF forces an assumption in the two lines of XSDEcoreBuilder's createFeature method

    XSDTypeDefinition elementTypeDefinition = getEffectiveTypeDefinition(xsdComponent, xsdElementDeclaration);
    EClassifier eClassifier = getEClassifier(elementTypeDefinition);

that the type of an element is contained in the emf representation generated from the input schema.  So, if we could override getEffectiveTypeDefinition and conditionally return an XSDTypeDefinition from the metadata available within our SDO scope then we would be OK.

For the case where the type referenced in the schema was provided by an earlier XSD to SDO conversion I think we can retrieve this data, and then do whatever's necessary, if anything, to get the EClassifier based on that type definition (I haven't spent the time to dig into that as I thought now was a good time to discuss)

This wouldn't cover the case where a schema writer was assuming some types were available that hadn't been produced from an XSD,  but I don't know that that's currently a realistic use case.  If my analysis is correct we could lobby EMF to make a change so that the above two lines were incorporated into a single protected method call that didn't require the EClassifier lookup to proceed via an XSDTypeDefinition instance. Then our override would be able to return an EClassifier based on the xsdComponent and xsdElementDeclaration directly.

What do you think?  Have I missed a/the point here?
"
1679409,,,,,,,Didn't make 1.1
173274,x,,,,,,"Thanks Radim,

I put this into trunk, branch-2, and branch-0.23"
411980,,,,,,,"Finally, it should be noted that the 'noSession' filter only prevents new sessions from being created.  It allows access to any existing session that might have been created in another part of the application by the application developer."
1543961,,,,,,,Duplicate of CASSANDRA-4587
361580,,,,,,,I've gotten to the bottom of this - patch attached.
458340,x,,,,,,"Thanks Jon. +1. Patch looks good. 

Minor nitpick I have is that it would be nice to give the test a more relevant name than testAutomaticallyMadeName. Something like testRelationAliasForBinCond. But I am not going to insist. "
243580,,,,,,,"This patch adds some getting started documentation and also a new page about configuration. I've removed the individual pages for services in the absence of something to write there, but we can add back as needed. I've also commented out some broken links that won't be live until we do a release.

I think we could make this live now. Thoughts?

BTW before applying the patch run:

svn mv site/src/site/confluence/getting-started.confluence site/src/site/confluence/quick-start-guide.confluence"
627307,,,,,,,Patch that fixes this problem and adds a test case demonstrating it.
188091,x,x,,,,,"Looks great, thanks Tinny!"
605838,x,,,,,,I just committed this to trunk and branch-0.23. Thanks Arun!
224668,x,,,,,,Thank you!
1455325,,,,,,,"Noah said he’s going to fix this in his build-fauxton branch, but I’d like to explain this for posterity.

make indeed throws this error, I didn’t suggest it is a grunt.js error, but it’s the way we use Autotools. In particular, in how we use Autotools for packaging. Each file that is supposed to end up in our final apache-couchdb-x.y.z.tar.gz tarball needs to be marked as such in a Makefile.am. For Fauxton that means we maintain a list of Fauxton files in src/Makefila.am specified as `FAUXTON_FILES`:

FAUXTON_FILES = \
    fauxton/app/addons/activetasks/assets/less/activetasks.less \
    fauxton/app/addons/activetasks/base.js \
    fauxton/app/addons/activetasks/resources.js \
    …and so on

In that list, there is a line: `fauxton/app/initialize.js`, e.g. where we say that file is supposed to go into the release tarball. That file however does not exist at the time `make dist` is run, so make complains. I assume the solution is that make needs to call grunt at some point to turn fauxton/app/initialize.underscore into fauxton/app/initialize.js and I think that is what Noah is doing in his branch. I just wanted to explain, why this isn’t a make error.
"
1511492,,,,,,,The tricky thing with all the stacktraces we have as of now is that they don't seem to be the cause of the issue. Something is eating all the memory and as a consequence stuff starts to go wrong in arbitrary places. We need to find whatever is eating the memory in the first place. It might be very well be releated to the security provider. Can you try to run a memory profiler and see whether you can spot what is holding all the memory?
1701560,,,,,,,Ran the test with a 5.8-SNAPSHOT build an everything seems fine. 
1007775,x,,,,,,"Integrated to TRUNK.

Thanks for the patch Ramkrishna.

Thanks for the review Michael and J-D."
1393704,,,,,,,"The attached patch adds a test case to RestrictedVTITest that shows that the predicate is not pushed in the following query:

    select s_r, count(*) from table(integerList()) t group by s_r having s_r > 1

Only the rows with s_r > 1 have to be returned by the table function integerList, so pushing the predicate could be useful.

Committed the new test case to trunk with revision 943088."
1628221,,,,,,,Apparently this is not completely solved.
947986,x,,,,,,trunk and 0.95.  Thanks for the review JD.
1071773,,,,,,,"Richard, patch applied at revision r430325, thanks a lot for this enhancement, please verify that the problem is fully fixed as you expected.
"
376982,,,,,,,"Committed revision 949471.

merged to branch-1.4 for 1.4.1"
354002,,,,,,,"Committed revision 1480515.
Committed revision 1480517.
"
215493,,,,,,,"Make AMP constants refer to &amp; instead of & and uses the AMP constant instead of ""&amp;""

added additional test case in UrlHelperTest "
1050531,,,,,,,"Thank you, Gregory, Eugene.
Verified on Harmony-r547521-msvc-debug.

"
1510437,,,,,,,"Created an attachment (id=17244)
Fix misspelled function names
"
228442,,,,,,,"I see no gain to make it singleton (Scala object) too.
No need to change it without reason."
301709,x,,,,,,Thanks Avi!
1513662,x,,,,,,+1 looks good.
1524970,,,,,x,,Sorry I missed this since it wasn't tagged iOS. Looking at it now.
1203934,x,,,,,,Applied.  Thanks Simon!
1483353,,,,,,,"Hmm, not quite. Added this above entry to my web.xml, but I'm unable to load 
the jdbc driver, oracle.jdbc.driver.OracleDriver. What's weird is that this 
class is in Cocoon's normal classpath. How do I specify the classpath? Once I 
get this answered (either here or in cocoon-users which I've also asked), I'll 
close the bug.
"
1124878,,x,,,,,"Patch looks good.
+1"
1604781,,,,,,,"Somehow it seems that this problem is more on the rubygems side. I didn't have time to investigate it any further, but looks like rubygems is using @gems internally sometimes as a hash and sometimes as an array.

You could try doing the following change in rubygems/source_index.rb (line 410):

410c410
<       @gems.replace(new_index.gems)
---
>       @gems = Hash[*new_index.flatten]"
999285,x,,,,,,"@Ted Thanks for taking a look. Sure, I will make that change on commit. 
"
473721,x,,,,,,"patch committed. Thanks, pradeep!"
1061916,x,,,,,,"Fixed at r504842, thanks!"
1508939,x,,,,,,"Duplicate of  CLK-121 which is already fixed

Thanks Malcolm"
1563297,,,,,,,attached patch puts all MessageDigest creation into util class.
916164,x,,,,,,I've just committed this. Thanks Edwin!
1565662,,,,,,,"No noticeable performance impact with stress.py defaults, or with one column per row in periodic mode."
1025667,,,,,,,Add this in once 0.20.2 clears.
442921,x,,,,,,"Hi Aidan, can you review this change please, thanks."
1740421,,,,,,,Fixed. Committed revision 745895.
694344,,,,,,,"Committed revision 698035.

it's just about having an optional ant property for specifying the full path to svnversion ... i've made the Hudson config changes for Lucene-trunk (add -Dsvnversion.exe=/opt/subversion-current/bin/svnversion) and manually kicked off build#594.

If i missed something, re-open and i'll take a look"
631844,x,,,,,,thanks tom....let me see if I can come up with a test case for the LineReader reset. I did forget adding a test case for that.  I probably file that as part of this patch. 
375472,,,,,x,,"Hi Andreas,

Sorry for my late reply.

I haven't looked in to the difference between using the ResponseBuilder#getFilters and using filter's in a normal query. Are there any functional differences between the two ways other than that one of them utilizes Solr's filterCache and the other doesn't?"
1601156,,,,,,,a patch is attached to camel-606 also address this issue.
1479934,,,,,,,"Created an attachment (id=9504)
relevant portion of stack dump
"
749763,,,,,,,Ok I'll add these.
595436,,,,,,,Could you please share how is it impacting ?
665610,x,,,,,,Committed.  Thanks Chris!
864170,,,,,x,,"Running tests on this. Will commit once it is done. Sorry, this one fell off my radar..."
390173,,,,,x,,"Otis,
You need to grab the 'zipped' version aka solr-215.patch.zip (since June 23).
I was trying to be space & bandwidth friendly...
Sorry I did not make it more obvious in some previous comments.
Henri"
624648,,,,,,,addressed the Cos and Balaji comments. Latest patch for yahoo security branch. 
801088,,,,,,,"Hi Arpana,



"
1331878,,,,,,,"the compiler works more or less good enough, not perfect, but it should minimize the manual labor we have to perform.
"
1403957,x,,,,,,"Thanks Bryan for converting these tests.  In using the DERBY-2152 conversion tool, can you double check that it does not omit  the fail assert method after a method call in a try-catch block when the statement is expected to fail.  e.g. instead of 

try {
  s.execute(command);
}
catch (SQLException e)
{
   assertSQLState(""42502"", e);
}
 

It should be:

try {
  s.execute(command);
  fail(""Command expected to fail"" + command);
}
catch (SQLException e)
{
   assertSQLState(""42502"", e);
}

"
306760,,,,,,,patch that replaces the numeric constant value with the symbolic name of the enumerated constant
1167646,,,,,,,"Claudio: https://reviews.apache.org/r/5972/

I'm trying to create a new one so that I can keep it updated. Now I get a new kind of error: it complains it can't find SimpleVertex.java on the server, but that's because the patch creates it!

Avery, did you recreate the patch before submitting?"
808819,x,,,,,,That fixes my testcase.  Thank you!
1058959,x,,,,,,"Yes, it works ok now, thanks."
939608,x,,,,,,"I've committed this to 0.94,0.95 and trunk. Thanks for the patch gautam. "
1404144,x,,,,,,"I was able to download and extract http://db.apache.org/derby/docs/docs-10.0.tar.gz just fine. Thanks for working on this, Myrna."
1043985,,,,,,,Committed revision 648214 for IPF fix.
861885,x,,,,,,Committed. Thanks Namit.
1585807,x,,,,,,"Hi Willem,

I've just tried the latest version from the trunk.
Now everything works like a charm.
Thank you very much for such a great help.

Regards,
Sergey"
1104780,,,,,,,attached a patch for branch 20 security.
855716,x,,,,,,"committed to trunk. thanks Ning.
"
836070,,,,,,,"kevinwilfong updated the revision ""HIVE-2797 [jira] Make the IP address of a Thrift client available to HMSHandler."".
Reviewers: JIRA, njain, ashutoshc

  Ran updated my checkout.

REVISION DETAIL
  https://reviews.facebook.net/D1701

AFFECTED FILES
  shims/src/common/java/org/apache/hadoop/hive/thrift/TUGIContainingTransport.java
  metastore/src/test/org/apache/hadoop/hive/metastore/TestRemoteUGIHiveMetaStoreIpAddress.java
  metastore/src/test/org/apache/hadoop/hive/metastore/IpAddressListener.java
  metastore/src/test/org/apache/hadoop/hive/metastore/TestRemoteHiveMetaStoreIpAddress.java
  metastore/src/java/org/apache/hadoop/hive/metastore/TUGIBasedProcessor.java
  metastore/src/java/org/apache/hadoop/hive/metastore/TSetIpAddressProcessor.java
  metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java
"
1041238,,,,,,,"Patch 003 for removing the getPlatformPath code was applied at repo revision r818803.
"
311489,x,,,,,,Committed. Thanks Hitesh
1481112,,,,,,,Not commited in cvs.
162964,x,,,,,,"Committed to trunk, branch-2 and branch-2.1-beta. Thanks Jian."
464952,,,,,,,Attached patch should apply cleanly to the current trunk. Please review.
344115,x,,,,,,"As Olivier does all the great work here, I assigned the issue to him. Thank you!"
626160,,,,,,,"Thanks for the update Tom, this is getting close!

Some more comments:

{quote}
> src/java/org/apache/hadoop/mapreduce/TaskType.java
> -> Public? Stable?
It is public. Not sure about whether it is stable yet.
{quote}
I'd tend to lean towards making it Stable to ensure it's never broken, it probably deserves that status given how central it is to the framework. Thoughts?
I don't see either 'audience' for this yet it the patch, maybe you missed it?

bq. Are MarkableIterator and MarkableIteratorInterface public user classes? The unit test for them (TestValueIterReset) implies that the user instantiates a MarkableIterator.
+1, public

bq. I left all of the lib.db classes public evolving since they are used by various extensions and users. Does this sound reasonable?
+1

{quote}
> src/java/org/apache/hadoop/mapreduce/Job.java
> -> public

Yes.

> src/java/org/apache/hadoop/mapreduce/JobCounter.java
> -> public

Yes.

> src/java/org/apache/hadoop/mapreduce/JobPriority.java
> -> public

Yes.
{quote}

Again, I don't see 'audience' as 'public', another human miss on your part? Or am I seeing the wrong patch?

----

Comments on rest of the classes I missed in the first pass:

src/java/org/apache/hadoop/mapreduce/security/token/package-info.java
-> Unstable
src/java/org/apache/hadoop/mapreduce/security/token/delegation/package-info.java
-> Unstable
src/java/org/apache/hadoop/mapreduce/TaskTrackerInfo.java
-> Public, used in Cluster
src/java/org/apache/hadoop/mapreduce/util/package-info.java
-> Unstable
src/java/org/apache/hadoop/mapreduce/TaskCompletionEvent.java
-> Public, Job.getTaskCompletionEvent
src/java/org/apache/hadoop/mapred/JobInProgress.java
-> limited-private, for schedulers
src/java/org/apache/hadoop/mapred/Task.java
-> limited-private, for schedulers
src/java/org/apache/hadoop/mapred/JobEndNotifier.java
-> public, maybe evolving since end-users use this directly
src/java/org/apache/hadoop/mapred/LineRecordReader.java
-> limited-private (mr, pig)
src/java/org/apache/hadoop/mapred/JobProfile.java
-> Odd, I thought this was 'public' - but I can't find any uses for it. The FairScheduler uses it, so 'limited-private' ?
src/java/org/apache/hadoop/mapred/TaskCompletionEvent.java
-> public, accessible via JobClient
"
1124969,x,,,,,,"I just committed this. Thanks, Amareshwari!"
1538651,x,,,,,,committed to 1.2 and trunk. thanks!
1139135,x,x,,,,,+1 The patch looks good.
388282,,,,,,,"    *  a race condition: the reader could be closed between the time you get it and the time you try to call reopen().

    Ah, because of no incref...

    * descriptor leak: you pass closeReader=false, but no one else will close this reader.
   
    Dumb mistake here - made a private method public just so I could pass true and then still passed false...

   >>Also, I think that any test that expects the reader to be different should be changed.
   Alright, easy enough, just two I think: elevation and function tests, using the reader as a key in a map or something.

   If thats all for the reopen, I've got that looking good I think, just have to take care of the tests."
1022800,x,,,,,,"Committed to trunk. Thanks for review, Stack and Ryan."
666339,,,,,,,"lemme see if I can help with the test. I feel bad I didn't supply one with the prototype patch.

About the Solr integration: this looks good! We can use a similar approach for autosuggest, too,
so this could configure the analyzer for LUCENE-3842.

I wonder if we should allow separate configuration of ""index"" and ""query"" analyzers? I know
I came up with some use-cases for that for autosuggest, but I'm not sure about spellchecking.
I guess it wouldn't be overkill to allow it though."
312081,,,,,,,"commit 8193b5fddbff65e9e747f08ad36bc0ad41015ab0
Author: Bikas Saha <bikas@apache.org>
Date:   Mon May 13 17:35:57 2013 -0700

    TEZ-123. Cleanup package dependencies. (bikas)
"
1727473,x,,,,,,"I applied the patch, thanks!"
191183,x,,,,,,"This task was done before the 2.7.1 branch was created.

This task is now resolved."
1087105,,,,,,,"Did you mean to reference HADOOP-8562?  HADOOP-8952 was never committed, although apparently a typo during the checkin of HADOOP-8562 accidentally referenced it."
1084012,,x,,,,,"Great, [~jhsenjaliya]."
356957,,x,,,,,"bq. Here the patch for the groovy script.

cool, looks good, thanks!"
674611,,,,,,,"bq. Hmmm, infoStream is just for debugging... should we really make it volatile?

I'll remove its volatile...

{quote}
bq. IWC cannot be made immutable – you build it up incrementally (new IWC(...).setThis(...).setThat(...)). Its fields cannot be final.

Setters can return modified immutable copy of 'this'. So you get both incremental building and immutability.
{quote}

Oh yeah.  But then we'd clone the full IWC on every set... this seems
like overkill in the name of ""purity"".

{quote}
What about earlier compromise mentioned by Shay, Mark, me? Keep setters for 'live' properties on IW.
This clearly draws the line, and you don't have to consult Javadocs for each and every setting to know if you can change it live or not.
{quote}

I really don't like that this approach would split IW configuration
into two places.  Like you look at the javadocs for IWC and think that
you cannot change the RAM buffer size.

IWC should be the one place you go to see which settings you can
change about the IW.  That some of these settings take effect ""live""
while others do not is really an orthogonal (and I think, secondary,
ie handled fine w/ jdocs) aspect/concern.
"
1667041,x,,,,,,"I committed this.  Thanks, Miki!"
681206,x,x,,,,,"Good catch!

Thanks for the thorough explanation and suggestions.  I think it all makes sense.  Will work on a patch."
775786,,,,,,,"[INFO] Repository Target 'org.apache.tez' is created.
[INFO] Staging Profile 'org.apache.tez' is created.
[INFO] Privileges (CRU) 'org.apache.tez - Public Repositories' are created.
[INFO] Privileges (CRUD) 'org.apache.tez - Snapshots' are created.
[INFO] Role 'org.apache.tez Deployment Role' is created.
[INFO] Role 'tez' is added to user 'acmurthy'.
[INFO] Role 'tez' is added to user 'billgraham'.
[INFO] Role 'tez' is added to user 'bikas'.
[INFO] Role 'tez' is added to user 'bobby'.
[INFO] Role 'tez' is added to user 'cdouglas'.
[INFO] Role 'tez' is added to user 'daryn'.
[INFO] Role 'tez' is added to user 'ddas'.
[INFO] Role 'tez' is added to user 'gates'.
[INFO] Role 'tez' is added to user 'gopalv'.
[INFO] Role 'tez' is added to user 'gunther'.
[INFO] Role 'tez' is added to user 'hitesh'.
[INFO] Role 'tez' is added to user 'hashutosh'.
[INFO] Role 'tez' is added to user 'jghoman'.
[INFO] Role 'tez' is added to user 'jitendra'.
[INFO] Role 'tez' is added to user 'jlowe'.
[INFO] Role 'tez' is added to user 'julien'.
[INFO] Role 'tez' is added to user 'kevinwilfong'.
[INFO] Role 'tez' is added to user 'mattmann'.
[INFO] Role 'tez' is added to user 'mliddell'.
[INFO] Role 'tez' is added to user 'namit'.
[INFO] Role 'tez' is added to user 'nroberts'.
[INFO] Role 'tez' is added to user 'omalley'.
[INFO] Role 'tez' is added to user 'sseth'.
[INFO] Role 'tez' is added to user 'tgraves'.
[INFO] Role 'tez' is added to user 'tomwhite'.
[INFO] Role 'tez' is added to user 'vikram'.
[INFO] Role 'tez' is added to user 'vinodkv'.
-- Nexus repository was prepared successfully. --

Configuration has been prepared, now you can:
* Deploy snapshot artifacts into repository https://repository.apache.org/content/repositories/snapshots
* Deploy release artifacts into the staging repository https://repository.apache.org/service/local/staging/deploy/maven2
* Promote staged artifacts into repository 'Releases'
* Download snapshot and release artifacts from group https://repository.apache.org/content/groups/public
* Download snapshot, release and staged artifacts from staging group https://repository.apache.org/content/groups/staging
"
907019,,,,,,,The TestFileConcurrentReader failure seems to be happening on a lot of builds. It's caused by the process running out of file handles. Maybe ulimit needs to be changed on the hudson server.
1066454,x,,,,,,"Thanks for finding and fixing.
The patch applied at r474719"
463066,,,,,,,"Hi Alan, I was merely commenting on the title of the JIRA, not the UDF name."
701146,,,,,,,Are there any plans to also publish the new release to the Maven 1 repository on ibiblio.org? We at Jackrabbit still use Maven 1.0.2 as our build tool.
818811,,,,,,,We did agree to produce a hive release in less then 3 months that did not use the NPath trademark. This jira is to specifically address that. 
773553,,,,,x,,"Thx for the confirmation, vm will be created along with dns etc. hopefully later this week.

sorry for the need to be a bit formal.
rgds
jan I."
822226,,,,,,,"Brock commented two test failed. 

org.apache.hadoop.hive.cli.TestNegativeMinimrCliDriver.testNegativeCliDriver_mapreduce_stack_trace_hadoop20
org.apache.hcatalog.fileformats.TestOrcDynamicPartitioned.testHCatDynamicPartitionedTable

Can you assert that? I cannot reproduce."
448492,x,,,,,,"Hi Rustam, Finally I will not commit the IMAP-351 patch, so it will be good that you attach your patch here.
Thx, Eric"
919165,,x,,,,,+1 patch looks good.
173576,,x,,,,,Looks good to me.
1560872,,,,,,,"bq. I'm not sure I understand, are you saying that B would violate this, or just that the status quo does?

I'm saying B would violate this, yes. B was ""bootstrap from the right token, but if that one isn't up, bootstrap from any other token preferring the closer ones"", right? I'm saying we can't just automatically choose another token if the user didn't specifically say it's ok."
336319,,,,,,,"Now, the following tag:

<html:javascript dynamicJavascript=""false"" staticJavascript=""true"" />

Always adds  <script .....>  ... </script>.

I thought that staticJavascript purpose was to allow things like:

<script src=""<html:rewrite page='/staticJs.jsp' />"" type=""text/javascript""></script>

And create a jsp with something like:

<%@ page language=""java"" contentType=""text/javascript"" %>
<%@ taglib uri=""struts-html"" prefix=""html"" %>
<html:javascript dynamicJavascript=""false"" staticJavascript=""true"" />

And take profit of browsers cache.

No this is broken. As a workaround 

<jsp:include page=""/staticJs.jsp"" flush=""true"" />

can be used, but this hasn't any benefint over generating both static and
dynamic javascript in the same tag (except form multiple forms per page)


If this is the intended behaviour I'm sorry for reopenning the bug.

"
1196580,x,,,,,,thanks luis!
858083,,,,,,,"When I ran make-maven target, build failed with following error:
{noformat}
BUILD FAILED
/Users/amarsri/hive/build.xml:706: Warning: Could not find file /Users/amarsri/hive/build/ql/pom.xml to copy.
{noformat}

I don't see any pom files created in build directory.
"
815364,x,,,,,,"Committed to trunk. Thanks, Teddy!"
1647391,x,x,,,,,"Great! Thanks a lot.
I suppose it will be in the next nightly build?

VBR
johan


"
322943,x,x,,,,,"+1

Looks good to me.

Thanks, Hyunsik!"
619747,x,,,,,,"Committed to trunk and branch-22. Thanks, Ari!"
1110390,x,,,,,,"+1
I just committed this to branch 0.22.1. Thank you Benoy."
599164,x,,,,,,"Incorporating Konstantin's comment

Thanks,
Mayank"
1358959,,,,,,,Committed revision 1331265.
1012843,,,,,,,"Yeah, can't cache KV.

Can we have something for one server first?"
704209,,,,,,,"Here is a Test case to reproduce it.
I launch it on a JDK1.6 and it deadlocks each 6 to 10 run."
1561443,,,,,,,Did you get a chance to try a patched build?
354316,,,,,,,"Makes sense, I wasn't altogether happy with the complexification. But we're leaving the user high and dry when tracking down errors.

Take 4.x and just copy collection1 to collection2 and fire up solr. No warnings in the log. No errors in the log. But you can't get to collection2, you get a 404 error. And any index mods are done in the collection2 directory.

Admittedly the configuration is foo'd and Solr is doing exactly what the defined behavior is (identically named cores last one wins). But how the hell is someone supposed to track that down? Especially with lots of cores? They don't get a single clue in the place we always say to look, the solr log.

I see where there are tests for creating a core with the same name as an existing core via the core admin handler, but I don't see at a glance any coverage for this scenario."
833354,x,,,,,,Committed to trunk. Thanks Tim!
1478766,,,,,,,"Well, since you didn't respond to my request I finally did without and checked
out what you did. 

First of all looking at CIncludeTransformer I have to say that I don't
understand why it is doing its own caching. Caching should be the concern of
pipelines and sources. If you want preemptive loading of cached content this
would much better be implemented as a Source wrapper. In fact we now have such a
class in the scratchpad area.

One unpleasant implication of the current design is that as an unsuspecting user
of this class, when you turn on caching in this transformer, the cached contents
of any included cocoon:// source that identifies a caching pipeline would be
cached twice! Once by the pipeline itself and once by the CIncludeTransformer.

Now concerning your patch. I don't quite understand why you retain the validity
of the cached contents. The algorithm the caching pipeline uses to determine the
validity of the cached contents is as follows: first it looks at the validity of
the cached pipeline contents itself, then if the validity by itself indicates it
needs a current validity to check against then the pipeline contructs a pipeline
validity by calling the participating components' getValidity() methods. If your
component now returns the same validity object that you previously returned then
 that does not make much sense to me.

Since I really needed this functionality myself and I didn't have enough time to
discuss and refactor the CIncludeTransformer I implemented my own very basic
IncludeTransformer that does exactly what I need, no more no less. I'll post it
here if anyone want to use it.

I also looked at the XIncludeTransformer to see if I could implement caching in
that one instead. But it seems that the XIncludeTransformer reads included
content from URL objects instead of from Source objects."
241869,x,x,,,,,"Ok. I will do that. Adrian, thanks for taking a look at this. :) "
1581360,x,,,,,,Thanks guys!
1044985,,,,,x,,"Stepan,

Sorry, I didn't see you comment until I'd committed the change - Sian tested it for me.

I've no idea what the msvcr71.dll issue is - but I don't think that is anything to do with my changes.

The fetch-depends/checksum issue for icu-3.4.zip should be fixed with my patch.
"
1078934,,,,,,,"Oh, .. clearOutgoingQueues() and put() seems access to localQueueForNextIteration concurrently."
850284,x,,,,,,Committed and was my first commit. Thanks to all.
628615,x,,,,,,"+1

I committed this. Thanks, Kay Kay!"
433604,,,,,,,Lets fix this post rampart-1.3
810235,,x,,,,,"Looks fine to me. 

Oleg"
665037,,,,,,,"Patch adds maybeRefreshBlocking which blocks on refreshLock. It also:

* Renames reopenLock to refreshLock
* Shares the refresh logic between maybeRefresh and maybeRefreshBlocking.
* Switches to use ReentrantLock instead of Semaphore(1):
** It allows to protectively obtain the lock in doMaybeRefresh (see comment in the code)
** It is better in general because it's equivalent to Semaphore(1), yet protects against an accidental bug where someone changes Semaphore(1) to Semaphore(>1).

I'll add a CHANGES entry after the patch is reviewed and we agree on the approach."
611565,x,,,,,,I just committed this. Thanks Anupam!
1590926,,,,,,,Closing all resolved tickets from 2010 or older
821561,x,,,,,,"Committed to branch. Thanks, Remus!"
832695,,,,,,,"Marking as open, since looks like it needs some more work."
1484850,,,,,,,"You should do conn.getObject(entry, null). In the AtomPub case it's actually going to be optimized if the entry is already an APPObjectEntry and no futher remote repository access will be done.
"
515659,x,,,,,,"Thank you Jacques for the quick commite !!

Pierre
"
