id,love,joy,surprise,anger,sadness,fear,comment
5491,,,,,,,reg_name has been accepted as valid URI syntax since Xerces 2.6.0. This may change in the future if XML Schema 1.0 moves up to the RFC 3986 syntax which excludes this production. Xerces CVS currently supports the XML Schema 1.0; 2nd edition which still references RFC 2396 for the anyURI type. The version of XML Schema 1.0 supported will be clearly marked in the documentation. The relevant RFCs for anyURI may be emphasized in a FAQ.
5491,,,,,,,reg_name has been accepted as valid URI syntax since Xerces 2.6.0. This may change in the future if XML Schema 1.0 moves up to the RFC 3986 syntax which excludes this production. Xerces CVS currently supports the XML Schema 1.0; 2nd edition which still references RFC 2396 for the anyURI type. The version of XML Schema 1.0 supported will be clearly marked in the documentation. The relevant RFCs for anyURI may be emphasized in a FAQ.
5491,,,,,,,reg_name has been accepted as valid URI syntax since Xerces 2.6.0. This may change in the future if XML Schema 1.0 moves up to the RFC 3986 syntax which excludes this production. Xerces CVS currently supports the XML Schema 1.0; 2nd edition which still references RFC 2396 for the anyURI type. The version of XML Schema 1.0 supported will be clearly marked in the documentation. The relevant RFCs for anyURI may be emphasized in a FAQ.
5491,,,,,,,reg_name has been accepted as valid URI syntax since Xerces 2.6.0. This may change in the future if XML Schema 1.0 moves up to the RFC 3986 syntax which excludes this production. Xerces CVS currently supports the XML Schema 1.0; 2nd edition which still references RFC 2396 for the anyURI type. The version of XML Schema 1.0 supported will be clearly marked in the documentation. The relevant RFCs for anyURI may be emphasized in a FAQ.
5711,,,,,,,Venu committed your patch. It's in Xerces 2.6.0. Please verify.
5711,,,,,,,Venu committed your patch. It's in Xerces 2.6.0. Please verify.
5711,,,,,,,Venu committed your patch. It's in Xerces 2.6.0. Please verify.
5711,,,,,,,Venu committed your patch. It's in Xerces 2.6.0. Please verify.
5713,,,,,,,Venu committed your patch for Xerces 2.6.0. Please verify.
5713,,,,,,,Venu committed your patch for Xerces 2.6.0. Please verify.
5713,,x,,,,,Venu committed your patch for Xerces 2.6.0. Please verify.
5713,,,,,,,Venu committed your patch for Xerces 2.6.0. Please verify.
5721,,,,,,,All of the components in the configuration get reset before parsing begins. This gives each component an opportunity to read features and properties from the configuration; and also to set its internals to the state it needs to be in before it is used by the configuration.
5721,,,,,,,All of the components in the configuration get reset before parsing begins. This gives each component an opportunity to read features and properties from the configuration; and also to set its internals to the state it needs to be in before it is used by the configuration.
5721,x,,,,,,All of the components in the configuration get reset before parsing begins. This gives each component an opportunity to read features and properties from the configuration; and also to set its internals to the state it needs to be in before it is used by the configuration.
5721,,,x,,,,All of the components in the configuration get reset before parsing begins. This gives each component an opportunity to read features and properties from the configuration; and also to set its internals to the state it needs to be in before it is used by the configuration.
5784,,,,,,,This bug is 3 years old. Anybody looking to fix it?
5784,,,x,,,,This bug is 3 years old. Anybody looking to fix it?
5784,,,,,,,This bug is 3 years old. Anybody looking to fix it?
5784,,,,x,,,This bug is 3 years old. Anybody looking to fix it?
6272,,,,,,,The problem is not in the SAX parser. The problem occurs if you give the -server flag to the jvm (jdk 1.4/1.3) e.g. java -server <sax parser class> on a really big file. Will cause a stackOverflow. Greg Meagher
6272,,,,,,,The problem is not in the SAX parser. The problem occurs if you give the -server flag to the jvm (jdk 1.4/1.3) e.g. java -server <sax parser class> on a really big file. Will cause a stackOverflow. Greg Meagher
6272,,,,,,,The problem is not in the SAX parser. The problem occurs if you give the -server flag to the jvm (jdk 1.4/1.3) e.g. java -server <sax parser class> on a really big file. Will cause a stackOverflow. Greg Meagher
6272,,,,,,,The problem is not in the SAX parser. The problem occurs if you give the -server flag to the jvm (jdk 1.4/1.3) e.g. java -server <sax parser class> on a really big file. Will cause a stackOverflow. Greg Meagher
6447,,,,,,,See bug 5694 for the DOMException problem.
6447,,,,,,,See bug 5694 for the DOMException problem.
6447,,,,,,,See bug 5694 for the DOMException problem.
6447,,,,,,,See bug 5694 for the DOMException problem.
6555,,,,,,,Reporter took back the issue.
6555,,,,,,,Reporter took back the issue.
6555,,,,,,,Reporter took back the issue.
6555,,,,,,,Reporter took back the issue.
7278,x,,,,,,Hi George; I just checked in a fix for the empty stack exception. Can you please verify? Thanks.
7278,x,,,,,,Hi George; I just checked in a fix for the empty stack exception. Can you please verify? Thanks.
7278,,,,,,,Hi George; I just checked in a fix for the empty stack exception. Can you please verify? Thanks.
7278,x,,,,,,Hi George; I just checked in a fix for the empty stack exception. Can you please verify? Thanks.
7380,,,,,,,As a work around; I scan the XML document to locate the namespaces which are then compared against a look-up file to see which schemas to load in the grammar. The only reason this was done is because DOMEntityResolver did not trigger for all namespaces. I am using version 2.7 and the option to trigger on all namespaces would be useful.
7380,,,,,,,As a work around; I scan the XML document to locate the namespaces which are then compared against a look-up file to see which schemas to load in the grammar. The only reason this was done is because DOMEntityResolver did not trigger for all namespaces. I am using version 2.7 and the option to trigger on all namespaces would be useful.
7380,,,,,x,,As a work around; I scan the XML document to locate the namespaces which are then compared against a look-up file to see which schemas to load in the grammar. The only reason this was done is because DOMEntityResolver did not trigger for all namespaces. I am using version 2.7 and the option to trigger on all namespaces would be useful.
7380,,,,X,,,As a work around; I scan the XML document to locate the namespaces which are then compared against a look-up file to see which schemas to load in the grammar. The only reason this was done is because DOMEntityResolver did not trigger for all namespaces. I am using version 2.7 and the option to trigger on all namespaces would be useful.
7461,x,,,,,,I verified the fix using the xml-xerces_20040107172932.tar.gz CVS snapshot. Thanks!
7461,x,,,,,,I verified the fix using the xml-xerces_20040107172932.tar.gz CVS snapshot. Thanks!
7461,x,,,,,,I verified the fix using the xml-xerces_20040107172932.tar.gz CVS snapshot. Thanks!
7461,x,,,,,,I verified the fix using the xml-xerces_20040107172932.tar.gz CVS snapshot. Thanks!
7577,,,,,,,patch in cvs. Could you please verify?
7577,,,,,,,patch in cvs. Could you please verify?
7577,,,,,,,patch in cvs. Could you please verify?
7577,,,,,,X,patch in cvs. Could you please verify?
7636,,,,x,,,As far as I see tthis seems to be fixed in at least Version 2.6.0. Therefore this issue can be closed!
7636,,,,,,,As far as I see tthis seems to be fixed in at least Version 2.6.0. Therefore this issue can be closed!
7636,,,x,,,,As far as I see tthis seems to be fixed in at least Version 2.6.0. Therefore this issue can be closed!
7636,,x,,,,,As far as I see tthis seems to be fixed in at least Version 2.6.0. Therefore this issue can be closed!
7665,x,,,,,,Verified; thanks.
7665,x,x,,,,,Verified; thanks.
7665,x,,,,,,Verified; thanks.
7665,X,X,,,,,Verified; thanks.
8053,x,,,,,,Robert; ?•?ä?•?ä?•?ä?•?äYour patch is in; please help verify; thanks. Rgds; PeiYong
8053,x,,,,,x,Robert; ?•?ä?•?ä?•?ä?•?äYour patch is in; please help verify; thanks. Rgds; PeiYong
8053,x,,,,,,Robert; ?•?ä?•?ä?•?ä?•?äYour patch is in; please help verify; thanks. Rgds; PeiYong
8053,,,,x,,,Robert; ?•?ä?•?ä?•?ä?•?äYour patch is in; please help verify; thanks. Rgds; PeiYong
8098,,,,,,,*** Bug 9236 has been marked as a duplicate of this bug. ***
8098,,,,,,,*** Bug 9236 has been marked as a duplicate of this bug. ***
8098,,,,,,,*** Bug 9236 has been marked as a duplicate of this bug. ***
8098,,,,,,,*** Bug 9236 has been marked as a duplicate of this bug. ***
8202,,,,,,,*** Bug 8704 has been marked as a duplicate of this bug. ***
8202,,,,,,,*** Bug 8704 has been marked as a duplicate of this bug. ***
8202,,x,,,,,*** Bug 8704 has been marked as a duplicate of this bug. ***
8202,,,,,,,*** Bug 8704 has been marked as a duplicate of this bug. ***
8502,,,x,,,,I tried using your testcase on Win95/IE4; using old versions of Xerces (back until 1.5.1); but I never got the crash you report. So; I am closing this bug; if you still see it; please reopen it. Alberto
8502,,,,,,x,I tried using your testcase on Win95/IE4; using old versions of Xerces (back until 1.5.1); but I never got the crash you report. So; I am closing this bug; if you still see it; please reopen it. Alberto
8502,,,x,,,,I tried using your testcase on Win95/IE4; using old versions of Xerces (back until 1.5.1); but I never got the crash you report. So; I am closing this bug; if you still see it; please reopen it. Alberto
8502,,,,,,,I tried using your testcase on Win95/IE4; using old versions of Xerces (back until 1.5.1); but I never got the crash you report. So; I am closing this bug; if you still see it; please reopen it. Alberto
8640,,,,,,,I think you want the XMLBEANS project; the xml to object mapping; rather than XBEAN; reusable server components
8640,,,,,,,I think you want the XMLBEANS project; the xml to object mapping; rather than XBEAN; reusable server components
8640,,,,,,,I think you want the XMLBEANS project; the xml to object mapping; rather than XBEAN; reusable server components
8640,,,x,,,,I think you want the XMLBEANS project; the xml to object mapping; rather than XBEAN; reusable server components
8813,,,,,,,checked in
8813,,,,,,,checked in
8813,,,,,,,checked in
8813,,,,,,,checked in
8980,,,,,,,Added 'onRowInserted' callback to TreeTable; call it from TableBridge when a row is inserted; so far just using it to resize sizer bars.' C:/workspace/xap/codebase/src/xap/bridges/dojo/TableBridge.js C:/workspace/xap/codebase/src/xap/widgets/dojo/TreeTable.js ?•?ä?•?ä?•?ä?•?äSending workspace/xap/codebase/src/xap/bridges/dojo/TableBridge.js ?•?ä?•?ä?•?ä?•?äSending workspace/xap/codebase/src/xap/widgets/dojo/TreeTable.js ?•?ä?•?ä?•?ä?•?äTransmitting file data ... ?•?ä?•?ä?•?ä?•?äCommitted revision 534737.
