id,love,joy,surprise,anger,sadness,fear,comment
1393433_1,,,,,,,I've attached the output of dblook as db.sql and a simplified creation script as sample.sql that includes the relevant tables and columns with sample data.
1393433_2,,,,,,,I also verified that the bug still occurs in 10.6.1.0
1482538_1,,,,,,,Could you supply also a webapp sample?
1482538_2,,,,,,,"It's easy, look in the scratchpad/webapp/mount how it is done."
1482538_3,,,,,,,This could get many trying it and getting involved.
1482538_4,,,,,,,"If I commit it as-is, we could miss some help."
1721949_1,,,,,,,Patch to address the issue.
231637_1,,,,,,,I have found the source of the problem - yet I completely don't understand why such an unrelated thing breaks navigation.
231637_2,,,,,,,Probably it is way deeper problem.
231637_4,,,,,,,As soon as I remove wicket enclosure or add some text node inside - the navigation toolbar starts properly counting pages (it was showing 0 of 0 before because it thinks it is not visible in hierarchy).
1211283_7,,,,,,,"Thanks,

Hari

"
1513660_1,,,,,,,This has been fixed by check in for CHUKWA-274.
1377264_1,,,,,,,"This patch adds the RelativeTest.java file which is a conversion of the jdbcapi/testRelative test, to the same package as the latter."
1377264_2,,,,,,,Also adds the tests to the _Suite class.
1377264_3,,,,,,,Please review and comment if anything is lacking or incorrect.
675068_1,,,,,,,Bulk close for 3.1
793394_1,,,,,,,Mailing Lists to be set up before this cab be done.
748448_1,,,,,,,"I've modified the patch to name the function rep.normalize

If you think that my proposal is actually not enough ambitious for being called ""normalization"", do you prefer something like rep:toASCII, which may seem less universal ?"
748448_2,,,,,,,"I really think there is an added value with this function for Jackrabbit users, I personnally use it with every String-ordered query."
489104_1,,,,,,,No - unfortunately I do not have enough knowledge to digg into OpenJPA's code
963946_1,,,,,,,That is correct.
1355422_1,,,,,,,The build seems to have broken on 10.9 when the test was backported.
1355422_2,,,,,,,It only breaks if j14lib is not set.
1355422_3,,,,,,,The problem is that I changed the build script to use java14compile.classpath instead of java15compile.classpath for the new test when I backported it from 10.10.
1355422_4,,,,,,,"I mistakenly thought 10.9 was supposed to work on Java 1.4 (in fact, the 10.9.1 release notes say it is supported, although we removed support for it after 10.8), and the build worked in my environment because I had j14lib set, and the test ran just fine on 1.4."
1355422_5,,,,,,,I'll post a patch that makes 10.9 compile the test against 1.5 instead of 1.4.
1355422_6,,,,,,,"The patch that broke the build on 10.9, was also backported to 10.8."
1355422_7,,,,,,,"However, on 10.8 it is correct to compile the test against 1.4, so that's not a problem."
589914_2,,,,,,,"Here are the results of testing the latest attachment 
  http://issues.apache.org/jira/secure/attachment/12605661/MAPREDUCE-5538.6.patch
  against trunk revision ."
589914_4,,,,,,,The patch does not contain any @author tags.
237274_1,,,,,,,I still can't work out how to do this.
237274_2,,,,,,,"Igor suggested moving the call to Component#onBeforeRenderChildren() inside Component#onBeforeRender(), but if I do that, I get an NPE in the ListView#renderItem() method even for basic code."
1068432_1,,,,,,,"Hmm, the suggested patch is not good for DRLVM, which handles ""-version"" normally."
1068432_2,,,,,,,"What is the point to print only launcher version, after all?"
715499_1,,,,,,,The following had serialVersionUID set for the 2.2 release.
715499_2,,,,,,,There have been no new ones added for 2.3.
715499_3,,,,,,,"So when 2.3 is released, you shouldn't get the problems you've had from 2.1 to 2.2 for these files."
282276_1,,,,,,,Committed patch with workaround in revisions 1054027 and 1054030
768049_1,,,,,,,"I attached our resolvers, sadly we have no file system resolvers, because our repository is hosted on a central server."
768049_2,,,,,,,Only the cache is a local filesystem resolver.
768049_3,,,,,,,"We are using this pattern ""${ivy.dir.pattern}/[revision]/[artifact]."
768049_4,,,,,,,"[ext]"" so we should fullfil the requirements for the atomic operation."
768049_5,,,,,,,Is it planned to add the atomic feature to all resolvers?
1035388_1,,,,,,,"I did some more messing around, and I was wrong about the FS stuff."
1035388_2,,,,,,,I deleted the local hbase directory and the problem went away.
1035388_3,,,,,,,Does this mean the migrate tool is busted for this version?
422798_1,,,,,,,Problem ensuing from source files inconsistency
355333_1,,,,,,,Patch with the fixes.
355333_2,,,,,,,Committing shortly.
1419726_1,,,,,,,Applying both patches results in clean tests (jdbc4 tests and derbyall modulo wisconsin noise).
1349886_1,x,,,,,,"Aha,, thanks for the information. That makes sense. Glad to hear that it helped! :)"
959742_1,,,,,,,Yeah that one (TestAtomicOperation) has me worried a bit.
959742_2,,,,,,,That one has not failed in a *very* long.
959742_3,,,,,,,And new we've had two failures within a few days.
1717560_1,,,,,,,Patch integrated to trunk.
658544_1,,,,,,,Closed after release.
1208441_1,,,,,,,Doc update to correct FQCN.
677770_2,,,,,,,"Simon, I'm going to get deletes working, tests passing using maps in the RT branch, then we can integrate."
677770_3,,,,,,,This'll probably be best.
677770_4,,,,,,,"Jason, I suggest you create a separate issue something like ""Integrate BytesRefHash in Realtime Branch"" and I will take care of it."
677770_5,,,,,,,I think this issue had a clear target to factor out the hash table out of TermsHashPerField and we should close it.
677770_6,,,,,,,lets use a new one to track the integration.
1417766_1,x,,,,,,Thanks for looking into this Suresh.
1417766_2,,,,,,,"Now, I can see this from the traces too."
1417766_3,,,,,,,We are re-using the prepared statement after table t1 is dropped.
285591_1,,,,,,,"Completed: At revision: 520469  
"
1472237_1,,,,,,,I believe this will be done only when the package name has to be changed due to backward incompatibilities.
526476_1,,,,,,,This is not new : we have the same type of behaviour when we switch languages...
1738716_1,,,,,,,Note: also change the use/effect of network connector dynamicOnly  - this flag had little effect but is now re-commissioned to indicate whether durable subs should be auto bridged (default) or whether they should be dynamic only.
1738716_2,,,,,,,There is no change to the default behavior.
428249_1,,,,,,,Fixed long ago.
428249_2,,,,,,,Deleting an entry now flushes the main page cache.
235124_1,,,,,,,"the link you point to is not our official javadoc

our official javadoc is in the maven repo."
235124_2,,,,,,,"if you want to view online there is a refreshed version here: wicketstuff.org/wicket13doc

for fragment see here

http://wicketstuff.org/wicket13doc/org/apache/wicket/markup/html/panel/Fragment.html"
1152183_1,,,,,,,I would like to get some early comments on the changes I have made to the Namenode to support restarting within the same JVM.
1152183_2,,,,,,,There are still some debugging prints that will go away in the final submission.
853658_1,,,,,,,"Oops, you're right, that makes sense."
853658_2,,,,,,,New patch that includes those changes.
1678342_2,,,,,,,"In the future, I could just get around the issue by using relative symlinks for those files (I think)."
938748_4,,,,,,,The patch does not contain any @author tags.
938748_6,,,,,,,The patch doesn't appear to include any new or modified tests.
938748_7,,,,,,,Please justify why no new tests are needed for this patch.
938748_8,,,,,,,Also please list what manual steps were performed to verify this patch.
938748_14,,,,,,,The javadoc tool did not generate any warning messages.
938748_16,,,,,,,The applied patch does not increase the total number of javac compiler warnings.
938748_18,,,,,,,The patch appears to introduce 1 new Findbugs (version 1.3.9) warnings.
938748_20,,,,,,,The applied patch does not increase the total number of release audit warnings.
938748_23,,,,,,,The mvn site goal succeeds with this patch.
938748_24,,,,,,,{color:green}+1 core tests{color}.
938748_25,,,,,,,The patch passed unit tests in .
1628828_1,,,,,,,Fxied and regression test written
694863_1,,,,,,,These 3 crashes happen while compiling DocumentWriter.invertDocument.
694863_2,,,,,,,It must be a bug in Sun's hotspot compiler.
694863_3,,,,,,,Has anyone opened an issue at http://bugs.sun.com yet?
694863_4,,,,,,,"That method, which inverts a single document, was replaced with new code starting with 2.3, so it's possible you can workaround the bug by upgrading to 2.3 or 2.4."
694863_5,,,,,,,But it'd still be nice to get the actual hotspot bug fixed.
715464_1,,,,,,,"How about following the naming from Math.min() and Math.max():
public static Date min(Date date1, Date date2);
public static Date max(Date date1, Date date2);

Alternatively, when I read 'Returnes [sic] the least recent (oldest)"", why not call the methods oldest() and newest()"
514698_1,,,,,,,"Improve patch : when the flexibleString is resolved, search fields on root context and parameters map."
1604507_1,,,,,,,"Yes, but even for Java 5 a relative path to a directory with flattened dependencies would be shorter, wouldn't it?"
997092_1,,,,,,,Committed to 0.92 and trunk.
1416147_1,,,,,,,And compatibility test also ....
736254_1,,,,,,,"Murray, that is exactly what I am proposing - having a separate org.apache.jspwiki.api -package, and placing a number of existing manager classes into it as interfaces."
736254_2,,,,,,,"Or to be precise, a mostly equivalent set of APIs; JCR requires some modifications which would make it complicated to support the existing set of APIs - mainly because we need to carry state information in a WikiContext, which the old API signatures do not mostly support."
736254_3,,,,,,,I would also like us to start using WikiNames wherever useful.
736254_4,,,,,,,"The idea behind this is largely the same as with our existing package structure - there is nothing technical in preventing *everything* to be in the org.apache.jspwiki -namespace (with no subpackages), but both aesthetics and experience tell us that it just makes sense to add subpackages to make class management easier."
736254_5,,,,,,,"In the same vein, isolating the API interfaces into a separate package makes it a lot easier to manage than having everything dispersed around - e.g."
736254_6,,,,,,,"if we want to create a jspwiki-api.jar, we only need to jar up the contents of a particular subdirectory."
736254_7,,,,,,,"If the developer wants to know whether he is using any possibly unstable components, all he needs to do is to glance at the set of import statements on the top - if he's using other classes than org.apache.jspwiki.api."
736254_8,,,,,,,"*, he knows that the classes are potentially unstable."
736254_9,,,,,,,"In addition, it makes the committer's life easier, since there is an agreement by convention that the APIs inside *.api are not to be touched without common agreement, whereas anything outside of this package can be treated with more liberties."
736254_10,,,,,,,We have so many people contributing in the code that API incompatibilities can creep in without anyone noticing.
736254_11,,,,,,,"(There is no PageManager at all; there is a ContentManager, which will have a very similar API, but it will manage both pages and attachments."
1356706_2,,,,,,,"What's the purpose of this line in the patch to BaseTestCase, Kristian?"
300300_1,,,,,,,"Hi Julien, please have a look on ./test/cpp/TestServer.cpp
It's doing exactly what you what to do but TFramedTransport is explicitly specified there."
1009498_1,,,,,,,It looks like HLog main has support to invoke --split.
1009498_2,,,,,,,Does it looks like if I call that on the log that it will put split it and put the data into the right place?
1009498_3,,,,,,,We had a handful of regionservers go OOM yesterday while a MR job was doing heavy writes to a column family that doesn't usually get them.
1009498_4,,,,,,,"In this case, the first OOM occurred here during writing the checksum."
982619_1,,,,,,,How about patch 2?
982619_2,,,,,,,"I added a ""."""
982619_3,,,,,,,to the end of the message.
982619_4,,,,,,,So we are sure how to parse it no matter how hadoop/platform changes.
1629869_1,,,,,,,"Hi Senaka,

That is exactly what I'd like to do, i.e., automatic download of CA cert and go ahead."
1629869_2,,,,,,,Is this possible?
1629869_3,,,,,,,"Frank
"
1320890_1,,,,,,,"Please have a look at the latest patch FELIX-3339_threaddump-as-inventoryprinter_FIXED.patch which correctly provides an InventoryPrinter implementation of Thread Dumper, have a look at the attached Screen Shot 2013-05-23 at 3.02.24 PM.pdf to see it in action embedded in the WebConsole."
1320890_2,,,,,,,I hope you'll like it!
1095817_1,,,,,,,The patch looks good and the tests pass +1.
1403474_1,,,,,,,"I agree there's a bug, I just want to ensure any change still works correctly when CURRENT_USER name is passed in."
1403474_2,,,,,,,My assertion is that the username passed into these routines (without any modification) is equivalent to value of an username identifier in the SQL language after it has been parsed by the SQL engine.
1403474_3,,,,,,,"This is also known as ""how it is stored in the SQL engine"" [JDBC]."
1403474_5,,,,,,,Note that though how users names are represented in the derby.
1403474_6,,,,,,,* properties may or may not match how a SQL engine would store them.
1403474_7,,,,,,,For historical reasons in some (all?)
1403474_8,,,,,,,cases the values in a derby.
1403474_9,,,,,,,"* property may be as a delimited identifier, e.g."
1403474_10,,,,,,,"""eVe""."
1403474_11,,,,,,,"Note that the Derby builtin users are not created through a SQL identifier in the SQL language, e.g."
1403474_12,,,,,,,in a CREATE USER statement.
1403474_13,,,,,,,"They are created by setting properties and are thus not ""stored in the SQL engine""."
593534_1,,,,,,,Does not appear to exist in trunk.
1497546_1,,,,,,,These blockers and critical issues are resolved but not verified.
1497546_2,,,,,,,Reporters of these issues please verify the fixes and help close these issues
1571661_1,,,,,,,I couldn't reproduce this.
1571661_4,,,,,,,"Ted, can you reproduce this outside of cassidy.pl?"
1643623_1,,,,,,,Thanks for the response.
1664747_1,x,,,,,,"Thanks a lot for sharing that, Josh!"
1664747_2,,,,,,,"I like the idea of making sure that things that should be specified should be passed as method parameters in one go, rather than through chaining, which makes it a lot harder to see what is required."
1664747_3,,,,,,,So I took the liberty of updating the patch to use requiredX/optionalX methods like in your code.
1664747_5,,,,,,,"Regarding Doug's points...

> But perhaps the preferred import should instead be 'import static SchemaBuilder.*'?"
1664747_6,,,,,,,The static methods have unique-enough names that this might work well.
1664747_8,,,,,,,Sounds good.
1664747_9,,,,,,,> We can convert from Java object to JsonNode by parsing the output of GenericData.toString(Object).
1664747_10,,,,,,,Thanks.
1664747_11,,,,,,,"I've updated the patch to do this, but it still needs tests for this part."
995004_3,,,,,,,"I'm thinking of multiple concurrent mutateRows operation, trying to lock the same set of rows."
995004_4,,,,,,,"Perhaps, throwing IOException is going to prevent us from a situation where we end up with a deadlock."
995004_5,,,,,,,"But, we still might want to sort it to ensure (better) progress (no livelock)."
1126952_1,,,,,,,"Unless I'm missing something, your patch doesn't actually change how the version is checked, only how it's computed."
1126952_2,,,,,,,"Did you intend to combine our patches, or is your patch incomplete?"
1427298_1,,,,,,,[bulk update] Close all resolved issues that haven't been updated for more than one year.
508238_1,,,,,,,- push out to 0.5
181726_1,,,,,,,A workaround for this issue is to use entity resolver.
181726_2,,,,,,,You may close this issue.
1719663_1,x,,,,,,Thanks a lot Subin.
1719663_2,,,,,,,"Also, when do you plan to take up AMBARI-1843 for adding the unit tests?"
1719663_3,,,,,,,We do not have to block this jira on the unit tests but we should probably try and get that in sooner than later.
1721286_1,,,,,,,Added patch to support configuration mapping
1456970_1,,,,,,,Wonky.
1456970_2,,,,,,,"Although as far as I see it, the bug here is that we allow the underscore after ""_design/"" not that we can't use filters from it."
424130_2,x,,,,,,"Brilliant feedback, thanks! I'm glad you found the issue, and the solution!"
367351_1,x,,,,,,Sweet :) You got there before me
639780_1,x,,,,,,bq. First of welcome :) Thank you. 
639780_2,x,,,,,,Thats sweet that you have the prior experience hacking this on top of a store already.
562912_1,x,,,,,,"Excellent work, Doğacan - thank you."
643148_1,x,,,,,,This looks simple and sweet to me.
355390_1,x,,,,,,Sweet kickstart for our new wiki!
527485_1,x,,,,,,"Hello,

Thanks a lot!

It works.

Lisa
"
761562_1,x,,,,,,"Yes please - pull request away, my friend!"
